바코드,제조사/유통사,제품명,판매가,사업자등록번호,적립 포인트,인증구분,적립율,시작일,마감일
8809495046263,한살림소비자생활협동조합연합회,현미/유(2kg)뫼내뜰,9300,126-82-12328,460,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809495044146,한살림소비자생활협동조합연합회,칠분도미/유(2kg)칠성유,9500,126-82-12328,470,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809138060724,한살림소비자생활협동조합연합회,백미/유(2kg)푸른들,9900,126-82-12328,490,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809212866624,한살림소비자생활협동조합연합회,백미/유(2kg)뫼내뜰,9900,126-82-12328,490,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809136535378,한살림소비자생활협동조합연합회,찹쌀현미/유(2kg)푸른들,10100,126-82-12328,500,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809138060588,한살림소비자생활협동조합연합회,찹쌀현미/유(2kg)뫼내뜰,10100,126-82-12328,500,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809136534029,한살림소비자생활협동조합연합회,찹쌀백미/유(2kg)푸른들,10600,126-82-12328,530,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809138060557,한살림소비자생활협동조합연합회,찹쌀백미/유(2kg)뫼내뜰,10600,126-82-12328,530,친환경인증농산물,0.05,2024-06-01,2024-06-30
8809377865784,한살림소비자생활협동조합연합회,솔뫼찹쌀고추장(450g),12600,126-82-12328,630,친환경인증농산물,0.05,2024-06-01,2024-06-30
8805713400848,한살림소비자생활협동조합연합회,떡국떡(유기/2kg),16200,126-82-12328,810,친환경인증농산물,0.05,2024-06-01,2024-06-30
